URL,PrizeMoney,Rating,Gold,Silver,Bronze,TotalMatches,WinRate,BirthPlace
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G169,9354250,115,10,2,5,48,0.3541666666666667,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K076,4098250,105,5,2,2,23,0.391304347826087,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H236,7767350,115,7,5,4,37,0.4324324324324324,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J042,6725250,87,3,6,6,55,0.2727272727272727,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K370,1980100,64,2,2,7,37,0.2972972972972973,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L003,2063750,92,3,1,1,10,0.5,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L082,1101250,87,2,0,1,11,0.2727272727272727,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J088,1973000,73,3,3,1,20,0.35,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K226,5736000,28,6,4,2,48,0.25,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K384,0,66,0,0,0,1,0.0,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G304,1928200,71,2,5,3,27,0.3703703703703703,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K382,0,33,0,0,0,10,0.0,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2002_C298,2794025,12,5,4,9,93,0.1935483870967742,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K159,0,15,0,0,0,12,0.0,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H132,29100,18,0,0,0,12,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K001,1071225,24,2,3,1,36,0.1666666666666666,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K041,213375,23,0,0,0,19,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J160,3802350,51,6,3,7,57,0.2807017543859649,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H198,1503500,38,1,2,5,36,0.2222222222222222,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2003_D096,4363988,34,6,6,9,81,0.2592592592592592,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H244,1087475,27,1,3,6,41,0.2439024390243902,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J221,1748175,52,2,4,3,29,0.3103448275862069,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J296,1792600,47,3,2,2,37,0.1891891891891892,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K113,563625,51,0,3,1,11,0.3636363636363636,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K322,2476925,16,4,3,3,45,0.2222222222222222,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J222,1075250,59,2,1,2,16,0.3125,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K074,1573750,64,0,4,2,26,0.2307692307692307,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H116,2960250,76,3,5,3,41,0.2682926829268293,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H278,3411000,68,3,3,3,46,0.1956521739130435,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J215,2606250,94,2,1,1,19,0.2105263157894736,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H301,6182600,91,4,6,6,56,0.2857142857142857,"南非"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G234,3451175,49,6,6,2,56,0.25,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K187,3232750,80,4,2,2,26,0.3076923076923077,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J011,2928950,39,5,2,2,58,0.1551724137931034,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K066,2582625,65,4,2,3,32,0.28125,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K272,1226125,29,3,2,2,31,0.2258064516129032,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J275,55775,23,0,0,1,13,0.0769230769230769,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K221,1771500,44,2,2,3,30,0.2333333333333333,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K032,153750,37,0,1,0,7,0.1428571428571428,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J273,1105800,66,3,0,0,12,0.25,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L061,360000,16,1,0,1,23,0.0869565217391304,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K192,0,57,0,0,0,1,0.0,"美國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J064,924100,54,1,2,2,26,0.1923076923076923,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L046,2304575,74,2,7,2,20,0.55,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K153,75000,53,0,0,0,4,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K278,1509500,52,3,0,3,24,0.25,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K321,0,6,0,0,0,12,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H025,2323350,8,2,6,7,55,0.2727272727272727,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K017,1420288,23,1,7,4,39,0.3076923076923077,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H127,1822000,71,3,1,5,30,0.3,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H195,5010250,58,4,6,9,59,0.3220338983050847,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K267,1423845,33,2,1,5,49,0.1632653061224489,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G288,2055000,70,3,1,2,27,0.2222222222222222,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J294,588625,74,1,0,1,15,0.1333333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K060,3615750,94,3,8,1,19,0.631578947368421,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J176,1328750,64,1,3,1,14,0.3571428571428571,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H007,1231150,57,3,1,0,20,0.2,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K123,6488100,48,10,4,9,89,0.2584269662921348,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J227,564500,45,1,0,1,23,0.0869565217391304,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J300,193025,32,0,0,1,14,0.0714285714285714,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K093,1817500,67,3,2,0,23,0.217391304347826,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K149,1385275,16,2,2,3,49,0.1428571428571428,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K362,3967625,104,6,1,5,14,0.8571428571428571,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K102,929425,49,0,5,1,23,0.2608695652173913,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L030,1902295,28,2,5,3,42,0.238095238095238,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H330,1109263,33,1,4,2,37,0.1891891891891892,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K329,0,9,0,0,0,13,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H205,981875,26,1,2,4,35,0.2,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J218,1078100,68,1,4,0,8,0.625,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2001_B300,5379725,45,9,6,6,84,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2004_E100,4189650,63,7,4,3,56,0.25,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K121,1915875,56,3,2,1,23,0.2608695652173913,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K091,3864613,50,5,5,2,56,0.2142857142857142,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L079,1263125,29,1,5,1,31,0.2258064516129032,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L076,2342925,41,2,7,4,45,0.2888888888888888,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K136,1599250,70,1,3,2,34,0.1764705882352941,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J178,3319500,81,3,4,2,20,0.45,"美國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K117,2000000,76,2,2,2,28,0.2142857142857142,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K301,4021825,62,5,2,4,62,0.1774193548387097,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2004_E275,2159563,15,4,3,8,72,0.2083333333333333,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G226,895000,22,1,2,3,45,0.1333333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J313,21875,34,0,0,0,9,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J157,1717600,36,2,4,4,39,0.2564102564102564,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L032,3918375,81,5,4,2,27,0.4074074074074074,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K200,0,23,0,0,0,8,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K306,153650,41,0,0,1,9,0.1111111111111111,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J191,4198375,90,5,6,6,46,0.3695652173913043,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J150,586250,49,1,0,3,13,0.3076923076923077,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K228,928750,56,1,1,0,12,0.1666666666666666,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L019,1892725,33,4,1,2,44,0.1590909090909091,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2004_E170,1877625,37,4,1,3,45,0.1777777777777777,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H280,2161675,51,4,2,3,38,0.2368421052631578,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L041,1293650,40,2,2,1,32,0.15625,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H319,3236000,69,4,6,3,48,0.2708333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L051,1984250,77,1,6,2,16,0.5625,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L102,3066125,84,2,5,4,20,0.55,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K266,3732750,62,4,6,4,53,0.2641509433962264,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K002,2909750,10,3,5,4,66,0.1818181818181818,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L048,4106500,77,3,7,2,43,0.2790697674418604,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K135,29100,36,0,0,0,17,0.0,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K284,803625,20,1,1,2,35,0.1142857142857142,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2004_E050,4364950,42,6,6,6,84,0.2142857142857142,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2004_E155,3137675,70,4,4,6,36,0.3888888888888889,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J031,1407400,12,2,6,3,36,0.3055555555555556,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J189,0,27,0,0,0,10,0.0,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K398,3670850,56,5,3,4,55,0.2181818181818181,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L015,21875,50,0,0,0,3,0.0,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H305,847075,46,2,0,2,25,0.16,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2003_D019,3267133,42,6,5,5,68,0.2352941176470588,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K057,1088080,40,1,3,2,38,0.1578947368421052,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K270,288000,39,0,1,2,11,0.2727272727272727,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J311,2123750,90,1,3,0,15,0.2666666666666666,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K072,3046875,61,3,4,4,45,0.2444444444444444,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K311,2708750,27,2,4,5,59,0.1864406779661017,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K183,490550,58,1,0,1,18,0.1111111111111111,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J074,5287875,67,7,5,5,58,0.293103448275862,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J190,2075363,71,3,3,1,36,0.1944444444444444,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L072,0,82,0,0,0,1,0.0,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G307,3871800,47,6,5,3,50,0.28,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K268,1739250,55,2,2,2,35,0.1714285714285714,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J017,811275,54,2,1,1,17,0.2352941176470588,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K258,118825,29,0,0,1,13,0.0769230769230769,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J005,842725,37,1,4,1,27,0.2222222222222222,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2003_D021,4949100,32,5,8,10,87,0.264367816091954,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J144,67250,60,0,0,0,9,0.0,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J079,437500,58,1,0,0,12,0.0833333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K326,16975,19,0,0,0,11,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K193,0,41,0,0,0,5,0.0,"美國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J037,2418200,39,4,5,3,47,0.2553191489361702,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K156,1025000,53,2,2,0,21,0.1904761904761904,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L063,669500,13,1,2,1,27,0.1481481481481481,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G220,2451100,47,3,4,5,48,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K254,2291250,95,3,2,0,14,0.3571428571428571,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K383,2086863,27,3,4,3,52,0.1923076923076923,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J319,1200525,52,3,0,1,19,0.2105263157894736,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L101,60800,44,0,0,0,13,0.0,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J167,2893950,54,4,3,3,44,0.2272727272727272,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L024,3358400,64,3,5,9,44,0.3863636363636363,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L027,164375,26,0,0,1,14,0.0714285714285714,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L054,1945113,64,3,3,2,27,0.2962962962962963,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G077,2085125,37,4,1,8,64,0.203125,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L034,1653675,29,3,3,3,38,0.2368421052631578,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K087,1732425,45,1,6,2,38,0.2368421052631578,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G241,2797850,68,4,4,2,33,0.303030303030303,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J342,1540775,34,3,3,4,34,0.2941176470588235,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2003_D256,1817800,24,4,0,5,50,0.18,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G232,1598000,29,3,6,2,39,0.282051282051282,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H102,773400,25,1,1,3,33,0.1515151515151515,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K039,175000,52,0,1,0,11,0.0909090909090909,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L065,1909725,53,2,2,7,28,0.3928571428571428,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K335,1240500,33,2,3,1,31,0.1935483870967742,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L088,3553800,42,6,1,7,56,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H211,804000,35,1,2,1,32,0.125,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L025,962088,35,2,0,2,25,0.16,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L085,3557250,76,5,4,3,31,0.3870967741935484,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J316,130250,20,0,0,2,15,0.1333333333333333,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K353,1120125,65,2,1,2,9,0.5555555555555556,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K189,2377625,54,4,2,5,38,0.2894736842105263,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L044,2039250,80,3,3,1,14,0.5,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K317,0,30,0,0,0,7,0.0,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J149,1555525,55,1,5,2,16,0.5,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K150,2525613,52,5,3,3,37,0.2972972972972973,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K297,1390250,26,2,2,3,35,0.2,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K245,1843775,45,4,1,3,32,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J262,2192725,28,4,4,2,48,0.2083333333333333,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K157,1181600,25,2,1,2,33,0.1515151515151515,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K207,810050,12,2,1,1,36,0.1111111111111111,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K355,0,44,0,0,0,3,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L103,6028080,117,4,3,3,15,0.6666666666666666,"南非"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K163,4948625,87,5,6,5,39,0.4102564102564102,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K286,660375,61,1,1,1,19,0.1578947368421052,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H291,1564250,55,3,1,2,27,0.2222222222222222,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J045,3267050,65,2,5,1,39,0.2051282051282051,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L078,6382525,86,9,4,4,57,0.2982456140350877,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K120,3491000,38,2,7,10,61,0.3114754098360656,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L110,3121000,74,4,3,4,38,0.2894736842105263,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J147,1520850,49,1,5,1,30,0.2333333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K381,3112250,81,5,2,2,30,0.3,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L071,781725,30,1,2,1,33,0.1212121212121212,"希臘"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L094,1372925,27,1,3,3,36,0.1944444444444444,"美國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G029,3225400,48,6,2,4,48,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H030,2048825,67,5,0,2,26,0.2692307692307692,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L143,1470500,93,1,0,1,6,0.3333333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J125,3320950,96,1,5,6,29,0.4137931034482758,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J048,4810750,50,5,5,4,48,0.2916666666666667,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K309,950325,20,2,0,3,44,0.1136363636363636,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L099,9305500,67,1,5,2,38,0.2105263157894736,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G024,6334350,84,8,5,2,49,0.3061224489795918,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K410,3008150,67,3,4,0,44,0.1590909090909091,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K387,1239800,56,1,2,3,32,0.1875,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K206,0,15,0,0,0,9,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H234,1041100,40,3,1,0,26,0.1538461538461538,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J138,1270750,32,2,3,3,29,0.2758620689655172,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K132,7040750,90,6,2,9,56,0.3035714285714285,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L120,0,58,0,0,0,5,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K360,1834075,15,3,2,5,56,0.1785714285714285,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2009_L067,3314725,34,7,4,4,60,0.25,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K236,0,49,0,0,0,3,0.0,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H108,2713450,47,4,2,3,49,0.1836734693877551,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H087,3763850,59,7,0,4,55,0.2,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J034,2655600,74,5,2,0,21,0.3333333333333333,"紐西蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H057,2428050,62,3,5,1,47,0.1914893617021276,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J230,1558950,67,1,3,3,23,0.3043478260869565,"英國"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K373,6822750,82,4,2,7,48,0.2708333333333333,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G201,4439200,101,6,1,5,27,0.4444444444444444,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J141,2390150,47,3,3,1,50,0.14,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2007_J286,1427750,76,1,0,0,14,0.0714285714285714,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2005_G279,3610550,88,6,1,1,18,0.4444444444444444,"南非"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2008_K199,3090500,85,3,2,3,40,0.2,"澳洲"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H071,5306450,20,6,4,9,92,0.2065217391304347,"愛爾蘭"
/racing/information/Chinese/Horse/Horse.aspx?HorseId=HK_2006_H136,3191700,48,4,6,4,52,0.2692307692307692,"澳洲"
